Wall time,Step,Value
1639134962.8266237,1,0.8790000677108765
1639134985.4998443,2,0.893000066280365
1639135007.085299,3,0.9030000567436218
1639135030.6886547,4,0.909000039100647
1639135053.8832757,5,0.9120000600814819
1639135075.2061398,6,0.921000063419342
1639135097.186816,7,0.921000063419342
1639135119.4581716,8,0.9260000586509705
1639135142.1090426,9,0.9310000538825989
1639135164.3435488,10,0.9330000281333923
1639135185.8685315,11,0.9340000152587891
1639135208.6932604,12,0.9340000152587891
1639135231.7699986,13,0.9340000152587891
1639135253.078293,14,0.9340000152587891
1639135275.1265402,15,0.9340000152587891
1639135297.20112,16,0.9340000152587891
1639135318.028562,17,0.9340000152587891
1639135340.2811193,18,0.9360000491142273
1639135361.2068048,19,0.9360000491142273
1639135384.0538564,20,0.9360000491142273
1639135407.2837849,21,0.937000036239624
1639135429.149009,22,0.937000036239624
1639135451.0791981,23,0.937000036239624
1639135473.2028127,24,0.937000036239624
1639135494.6607232,25,0.9380000233650208
1639135516.3989787,26,0.9380000233650208
1639135537.1942663,27,0.9380000233650208
1639135559.1462395,28,0.9380000233650208
1639135582.1366494,29,0.9380000233650208
1639135604.3316987,30,0.9380000233650208
1639135626.5575376,31,0.9380000233650208
1639135648.9134629,32,0.9380000233650208
1639135670.2089398,33,0.9380000233650208
1639135692.2527943,34,0.9380000233650208
1639135713.053657,35,0.9380000233650208
1639135735.115055,36,0.9380000233650208
1639135757.6136343,37,0.9380000233650208
1639135779.4056098,38,0.9380000233650208
1639135802.811395,39,0.9380000233650208
1639135825.780962,40,0.9380000233650208
1639135846.911057,41,0.9380000233650208
1639135869.2574546,42,0.9380000233650208
1639135890.4329417,43,0.9380000233650208
1639135912.3686452,44,0.9380000233650208
1639135934.4028406,45,0.9380000233650208
1639135956.1879323,46,0.9380000233650208
1639135979.4704778,47,0.9380000233650208
1639136002.0187013,48,0.9380000233650208
1639136023.2257066,49,0.9380000233650208
1639136045.2597222,50,0.9380000233650208
1639136066.3739555,51,0.9380000233650208
1639136088.2401865,52,0.9380000233650208
1639136110.0732088,53,0.9380000233650208
1639136132.227735,54,0.9390000700950623
1639136155.9290571,55,0.9410000443458557
1639136178.7132196,56,0.9410000443458557
1639136200.2488172,57,0.9410000443458557
1639136222.3089387,58,0.9410000443458557
1639136243.6662974,59,0.9410000443458557
1639136265.9812856,60,0.9410000443458557
1639136288.291625,61,0.9410000443458557
1639136309.3017526,62,0.9410000443458557
1639136332.0927362,63,0.9410000443458557
1639136355.0728703,64,0.9410000443458557
1639136376.315419,65,0.9410000443458557
1639136398.6406639,66,0.9410000443458557
1639136419.7861094,67,0.9410000443458557
1639136441.6907203,68,0.9410000443458557
1639136463.558689,69,0.9410000443458557
1639136484.618555,70,0.9410000443458557
1639136507.042016,71,0.9410000443458557
1639136530.1510224,72,0.9410000443458557
1639136551.7105708,73,0.9410000443458557
1639136573.7241893,74,0.9410000443458557
1639136594.9167974,75,0.9410000443458557
1639136616.9605594,76,0.9410000443458557
1639136639.173202,77,0.9410000443458557
1639136660.6533866,78,0.9410000443458557
1639136682.8194137,79,0.9410000443458557
1639136705.870322,80,0.9410000443458557
1639136727.776667,81,0.9410000443458557
1639136750.3024468,82,0.9410000443458557
1639136771.2910717,83,0.9410000443458557
1639136793.5068693,84,0.9410000443458557
1639136815.2988164,85,0.9410000443458557
1639136836.181158,86,0.9410000443458557
1639136858.18995,87,0.9410000443458557
1639136880.4385524,88,0.9410000443458557
1639136901.4239988,89,0.9410000443458557
1639136923.3022697,90,0.9410000443458557
1639136944.289803,91,0.9410000443458557
1639136966.5037549,92,0.9410000443458557
1639136988.8042114,93,0.9410000443458557
1639137010.1353412,94,0.9410000443458557
1639137032.3302789,95,0.9410000443458557
1639137054.7053978,96,0.9410000443458557
1639137075.7165074,97,0.9410000443458557
1639137097.4367251,98,0.9410000443458557
1639137118.0956373,99,0.9410000443458557
1639137139.9960155,100,0.9410000443458557
1639137161.8173196,101,0.9410000443458557
1639137182.5919654,102,0.9410000443458557
1639137204.479364,103,0.9410000443458557
1639137226.2966585,104,0.9410000443458557
1639137247.3423429,105,0.9410000443458557
1639137269.3762145,106,0.9410000443458557
1639137291.765648,107,0.9410000443458557
1639137315.5339015,108,0.9410000443458557
1639137339.409666,109,0.9410000443458557
1639137360.935612,110,0.9410000443458557
1639137382.7693565,111,0.9410000443458557
1639137404.7138753,112,0.9410000443458557
1639137425.4749916,113,0.9410000443458557
1639137447.3004165,114,0.9410000443458557
1639137467.8607495,115,0.9410000443458557
1639137489.6677916,116,0.9410000443458557
1639137511.622108,117,0.9410000443458557
1639137532.456125,118,0.9410000443458557
1639137554.1026335,119,0.9410000443458557
1639137576.0516,120,0.9410000443458557
1639137596.8919537,121,0.9410000443458557
1639137619.0113864,122,0.9410000443458557
1639137639.957398,123,0.9410000443458557
1639137661.5041564,124,0.9410000443458557
1639137683.2334294,125,0.9410000443458557
1639137703.8550682,126,0.9410000443458557
1639137725.508689,127,0.9410000443458557
1639137747.2235909,128,0.9410000443458557
