Wall time,Step,Value
1650795942.3473403,43,0.0003572172427084297
1650795942.5839574,46,0.00038273277459666133
1650795944.943988,72,0.0006038672872819006
1650795947.3106194,95,0.0007994862389750779
1650795956.7326028,168,0.0014203639002516866
1650795964.7298172,230,0.0012926232302561402
1650795965.0208087,235,0.0012746023712679744
1650795968.2507362,256,0.0012053520185872912
1650795971.0356834,274,0.0011530796764418483
1650795974.2181613,309,0.0010661223204806447
1650795974.3211024,311,0.0010616465006023645
1650795974.745092,319,0.0010442088823765516
1650795994.0467665,475,0.0008055807556957006
1650796002.5621407,537,0.0007437173626385629
1650796006.5976367,580,0.0007073330343700945
1650796006.983581,587,0.0007018294418230653
1650796014.6270351,635,0.0006668175337836146
1650796016.1123643,648,0.0006580777699127793
1650796024.0675104,715,0.0006172501016408205
1650796024.9897192,723,0.0006127958768047392
1650796032.201895,803,0.0005723368376493454
1650796032.6586251,809,0.0005695706931874156
1650796035.130986,837,0.000557097140699625
1650796047.463231,972,0.0005054433713667095
1650796051.7369776,1015,0.0004914058954454958
1650796058.871264,1067,0.00047568869194947183
1650796063.4100306,1105,0.00046498089795932174
1650796070.9663014,1181,0.00044528875150717795
1650796078.3969152,1262,0.00042648150702007115
1650796083.8228974,1317,0.00041480950312688947
1650796084.0210333,1320,0.0004141959943808615
1650796085.3018591,1334,0.00041136317304335535
1650796085.6496456,1338,0.00041056281770579517
1650796090.938029,1386,0.0004012570425402373
1650796091.7994118,1393,0.00039994431426748633
1650796095.6330287,1437,0.00039193552220240235
1650796098.9734724,1467,0.0003867033519782126
1650796107.0492947,1553,0.0003726365102920681
1650796111.0846374,1585,0.0003677258500829339
1650796121.8017094,1692,0.00035242902231402695
1650796125.8576818,1735,0.0003467233618721366
1650796126.1128757,1738,0.0003463340108282864
1650796137.9162774,1845,0.0003331351326778531
1650796140.7300355,1878,0.00032931630266830325
1650796144.1580243,1918,0.00032483338145539165
1650796147.2597177,1948,0.0003215711913071573
1650796155.6602871,2037,0.0003123629139736295
1650796161.561875,2097,0.0003065213095396757
1650796169.5957468,2188,0.0002981695579364896
1650796170.7425954,2200,0.00029711093520745635
1650796173.5795093,2232,0.00029433390591293573
1650796176.2493727,2263,0.00029170565539970994
1650796180.6723592,2308,0.00028799442225135863
1650796189.0226614,2390,0.0002815299085341394
1650796193.52308,2437,0.00027798718656413257
1650796194.776065,2454,0.00027673342265188694
1650796194.9411666,2456,0.00027658685576170683
1650796195.3420506,2461,0.00027622131165117025
1650796197.922933,2486,0.00027441183920018375
1650796198.1491811,2487,0.0002743400982581079
1650796199.199206,2499,0.00027348275762051344
1650796199.55916,2504,0.00027312751626595855
1650796202.511048,2533,0.00027109007351100445
1650796218.7760837,2686,0.0002609463408589363
1650796225.009999,2741,0.0002575296093709767
1650796246.225414,2968,0.0002445449063088745
1650796252.709842,3039,0.00024081468291115016
1650796253.399263,3042,0.0002406602434348315
1650796264.6914523,3162,0.00023468163271900266
1650796272.004866,3231,0.0002314106677658856
1650796273.4431467,3247,0.00023066860740073025
1650796273.479959,3248,0.00023062241962179542
1650796279.0242412,3306,0.00022798357531428337
1650796295.300518,3481,0.00022046442609280348
1650796308.8678646,3619,0.0002149613865185529
1650796309.023357,3621,0.0002148841886082664
1650796315.0228662,3671,0.00021297669445630163
1650796322.506128,3742,0.00021034055680502206
1650796328.729292,3815,0.00020771486742887646
1650796329.3066623,3822,0.00020746744121424854
1650796339.6487424,3929,0.0002037762460531667
1650796342.272506,3957,0.0002028375893132761
1650796350.2121408,4037,0.0002002150722546503
1650796356.9107032,4099,0.00019824090122710913
1650796367.7680671,4197,0.00019521894864737988
1650796370.7587967,4233,0.00019413790141697973
1650796379.1755726,4318,0.0001916446490213275
1650796387.9760225,4401,0.00018928699137177318
1650796396.835245,4493,0.00018675798492040485
1650796398.7129328,4510,0.0001863000070443377
1650796400.9521976,4531,0.0001857381867012009
1650796414.3135188,4665,0.000182251853402704
1650796414.5390809,4669,0.0001821503392420709
1650796415.6066425,4677,0.0001819477038225159
1650796427.5598123,4789,0.00017916980141308159
1650796428.9209025,4803,0.0001788301015039906
1650796432.2119737,4841,0.0001779162121238187
1650796437.467009,4895,0.00017663770995568484
1650796444.6002939,4972,0.00017485440184827894
1650796452.3410752,5051,0.0001730715302983299
1650796452.5152955,5053,0.00017302698688581586
1650796457.6910112,5107,0.00017183534509968013
1650796460.1757884,5135,0.00017122560529969633
1650796480.3614538,5346,0.00016680113913025707
1650796481.1812348,5360,0.00016651776968501508
1650796487.217859,5421,0.00016529719869140536
1650796501.5893023,5550,0.00016278914699796587
1650796513.4248772,5680,0.00016035714361350983
1650796517.599661,5724,0.00015955469280015677
1650796526.3772514,5809,0.00015803298447281122
1650796531.5774066,5865,0.00015705036639701575
1650796531.9865634,5872,0.00015692862507421523
1650796535.247613,5908,0.0001563062978675589
1650796543.0827043,5991,0.0001548950676806271
1650796558.0459664,6132,0.00015257018094416708
1650796565.7424753,6201,0.00015146435180213302
1650796567.9165027,6220,0.00015116340364329517
1650796574.6374202,6290,0.0001500676153227687
1650796576.8162904,6313,0.00014971195196267217
1650796582.531235,6377,0.0001487334375269711
1650796596.635644,6521,0.0001465899113100022
1650796601.5820746,6575,0.00014580610150005668
1650796604.563129,6604,0.00014538953837472945
1650796612.984605,6697,0.00014407378330361098
1650796613.2248385,6700,0.00014403184468392283
1650796614.5801938,6712,0.00014386439579539
1650796628.3488934,6855,0.00014190618821885437
1650796639.0676825,6967,0.00014041896793060005
1650796652.6410139,7115,0.00013851314724888653
1650796657.0956805,7156,0.00013799671432934701
1650796672.863045,7312,0.0001360755559289828
1650796679.8869655,7383,0.00013522341032512486
1650796687.0494487,7451,0.00013441986811812967
1650796687.9080958,7461,0.0001343027106486261
1650796688.0592089,7464,0.00013426761142909527
1650796689.8811731,7479,0.0001340924936812371
1650796693.1512415,7512,0.00013370925444178283
1650796711.522957,7694,0.00013164452684577554
1650796720.375693,7789,0.00013059849152341485
1650796721.3459673,7799,0.00013048959954176098
1650796724.3042579,7834,0.00013011031842324883
1650796739.351562,7992,0.0001284323079744354
1650796746.4267993,8067,0.00012765481369569898
1650796758.6288793,8181,0.00012649557902477682
1650796761.9763536,8222,0.00012608517135959119
1650796775.8695164,8364,0.0001246894389623776
1650796776.3672025,8369,0.00012464099563658237
1650796777.2620778,8378,0.00012455394607968628
1650796785.4955912,8471,0.0001236632961081341
1650796788.4918518,8499,0.0001233982911799103
1650796789.1272123,8509,0.00012330399476923048
