Wall time,Step,Value
1639139221.1588984,1,0.8751248717308044
1639139243.5751371,2,0.8928834795951843
1639139264.7446125,3,0.9105347394943237
1639139286.6921632,4,0.9156140089035034
1639139308.2600753,5,0.9234477281570435
1639139327.4458134,6,0.9234477281570435
1639139347.5427551,7,0.9234477281570435
1639139367.3027766,8,0.9234477281570435
1639139386.3767555,9,0.9234477281570435
1639139406.2316926,10,0.9234477281570435
1639139425.1804183,11,0.9234477281570435
1639139444.845867,12,0.9240955114364624
1639139464.528143,13,0.9240955114364624
1639139483.48384,14,0.9240955114364624
1639139503.130195,15,0.9240955114364624
1639139522.7509723,16,0.9240955114364624
1639139541.4524279,17,0.9240955114364624
1639139561.0182698,18,0.9240955114364624
1639139579.8594868,19,0.9240955114364624
1639139599.141754,20,0.9240955114364624
1639139618.4620233,21,0.9240955114364624
1639139637.0492728,22,0.9248735904693604
1639139657.2172418,23,0.9258592128753662
1639139676.768807,24,0.9258592128753662
1639139695.6107972,25,0.9258592128753662
1639139715.1437914,26,0.9258592128753662
1639139733.9242482,27,0.9258592128753662
1639139753.372303,28,0.9258592128753662
1639139772.741737,29,0.9258592128753662
1639139791.253344,30,0.9258592128753662
1639139810.605699,31,0.9258592128753662
1639139830.6511226,32,0.9260759353637695
1639139849.2540245,33,0.9260759353637695
1639139868.850455,34,0.9260759353637695
1639139888.3061864,35,0.9273856282234192
1639139908.19523,36,0.9273856282234192
1639139927.8443763,37,0.9273856282234192
1639139946.6416984,38,0.9273856282234192
1639139966.6700342,39,0.9283865690231323
1639139986.1239836,40,0.9283865690231323
1639140004.847368,41,0.9283865690231323
1639140024.3965285,42,0.9283865690231323
1639140043.1866498,43,0.9283865690231323
1639140062.7530317,44,0.9283865690231323
1639140082.4689481,45,0.9283865690231323
1639140101.3655107,46,0.9283865690231323
1639140120.9614458,47,0.9283865690231323
1639140140.599661,48,0.9283865690231323
1639140159.318267,49,0.9283865690231323
1639140178.9915988,50,0.9283865690231323
1639140197.8137112,51,0.9283865690231323
1639140217.4793105,52,0.9283865690231323
1639140237.2060585,53,0.9283865690231323
1639140256.1518874,54,0.9283865690231323
1639140275.7705283,55,0.9283865690231323
1639140295.3818505,56,0.9283865690231323
1639140314.1424327,57,0.9283865690231323
1639140333.6113737,58,0.9283865690231323
1639140352.1783912,59,0.9283865690231323
1639140371.6238608,60,0.9283865690231323
1639140391.361319,61,0.9283865690231323
1639140409.951,62,0.9283865690231323
1639140429.5644093,63,0.9283865690231323
1639140449.343152,64,0.9283865690231323
1639140468.254927,65,0.9283865690231323
1639140487.9800267,66,0.9283865690231323
1639140507.1084025,67,0.9283865690231323
1639140526.4846387,68,0.9283865690231323
1639140545.72245,69,0.9283865690231323
1639140564.1658325,70,0.9283865690231323
1639140583.463349,71,0.9283865690231323
1639140602.7379668,72,0.9283865690231323
1639140621.2539928,73,0.9283865690231323
1639140640.6102583,74,0.9284361600875854
1639140659.1821392,75,0.9284361600875854
1639140678.6032884,76,0.9284361600875854
1639140698.103845,77,0.9284361600875854
1639140716.9240363,78,0.9284361600875854
1639140736.6584282,79,0.9284361600875854
1639140756.358015,80,0.9284361600875854
1639140776.1424928,81,0.9284361600875854
1639140795.9291818,82,0.9284361600875854
1639140815.0757616,83,0.9284361600875854
1639140835.5389094,84,0.9284361600875854
1639140855.0187094,85,0.9284361600875854
1639140873.8904462,86,0.9284361600875854
1639140893.5382745,87,0.9284361600875854
1639140912.9088552,88,0.9284361600875854
1639140932.3504586,89,0.9284361600875854
1639140956.7213857,90,0.9284361600875854
1639140980.3791347,91,0.9284361600875854
1639141004.897512,92,0.9284361600875854
1639141029.4761217,93,0.9284361600875854
1639141053.558146,94,0.9284361600875854
1639141078.8747997,95,0.9284361600875854
1639141104.0566528,96,0.9284361600875854
1639141128.5039659,97,0.9284361600875854
1639141153.705895,98,0.9284361600875854
1639141177.3306649,99,0.9284361600875854
1639141202.5778913,100,0.9284361600875854
1639141227.552005,101,0.9284361600875854
1639141251.4220417,102,0.9284361600875854
1639141277.0300152,103,0.9307209253311157
1639141302.9557955,104,0.9307209253311157
1639141327.208756,105,0.9307209253311157
1639141352.8247523,106,0.9307209253311157
1639141377.5032146,107,0.9307209253311157
1639141404.1813443,108,0.9318665266036987
1639141430.0401537,109,0.9318665266036987
1639141454.272713,110,0.9318665266036987
1639141479.5835154,111,0.9318665266036987
1639141504.2281199,112,0.9318665266036987
1639141528.367106,113,0.9318665266036987
1639141553.3832483,114,0.9318665266036987
1639141574.1946638,115,0.9318665266036987
1639141595.5448222,116,0.9318665266036987
1639141617.3538134,117,0.9318665266036987
1639141638.17473,118,0.9318665266036987
1639141659.5975318,119,0.9318665266036987
1639141680.4119427,120,0.9318665266036987
1639141699.0576606,121,0.9318665266036987
1639141718.4084268,122,0.9318665266036987
1639141737.1231606,123,0.9318665266036987
1639141756.6554143,124,0.9318665266036987
1639141776.128665,125,0.9318665266036987
1639141794.745524,126,0.9318665266036987
1639141814.5273497,127,0.9318665266036987
1639141835.5259535,128,0.9318665266036987
