Wall time,Step,Value
1639141861.328318,1,0.8640116453170776
1639141887.9227276,2,0.8951088190078735
1639141911.5755296,3,0.9064227342605591
1639141932.8868804,4,0.9129858016967773
1639141954.364972,5,0.9178880453109741
1639141974.398528,6,0.9198639988899231
1639141996.156479,7,0.926697313785553
1639142016.7370443,8,0.926697313785553
1639142036.4373064,9,0.926697313785553
1639142057.8338757,10,0.926697313785553
1639142079.2063165,11,0.926697313785553
1639142101.3448334,12,0.926697313785553
1639142123.5227125,13,0.926697313785553
1639142144.4846668,14,0.926697313785553
1639142164.8826656,15,0.926697313785553
1639142185.2952287,16,0.926697313785553
1639142205.2785687,17,0.926697313785553
1639142226.281148,18,0.926697313785553
1639142246.2583966,19,0.926697313785553
1639142266.795319,20,0.926697313785553
1639142286.9286525,21,0.926697313785553
1639142306.4392915,22,0.926697313785553
1639142326.6519136,23,0.926697313785553
1639142347.3741,24,0.926697313785553
1639142367.1689475,25,0.926697313785553
1639142387.7864556,26,0.926697313785553
1639142408.6397965,27,0.926697313785553
1639142430.3763535,28,0.926697313785553
1639142452.072477,29,0.926697313785553
1639142472.7358358,30,0.926697313785553
1639142494.0868979,31,0.926697313785553
1639142514.4202697,32,0.926697313785553
1639142534.2230124,33,0.926697313785553
1639142554.8369625,34,0.926697313785553
1639142574.5091593,35,0.926697313785553
1639142595.0904133,36,0.926697313785553
1639142615.6502664,37,0.926697313785553
1639142635.2071805,38,0.926697313785553
1639142655.4909415,39,0.926697313785553
1639142675.832601,40,0.926697313785553
1639142697.4453263,41,0.926697313785553
1639142721.4879446,42,0.926697313785553
1639142745.5739238,43,0.926697313785553
1639142769.3773365,44,0.926697313785553
1639142792.8990648,45,0.926697313785553
1639142816.2711008,46,0.926697313785553
1639142841.462102,47,0.926697313785553
1639142865.6394527,48,0.926697313785553
1639142888.553613,49,0.926697313785553
1639142913.0425358,50,0.926697313785553
1639142935.64281,51,0.926697313785553
1639142960.828866,52,0.926697313785553
1639142985.6427877,53,0.926697313785553
1639143009.8531892,54,0.926697313785553
1639143035.2821937,55,0.926697313785553
1639143061.32808,56,0.926697313785553
1639143086.7729752,57,0.926697313785553
1639143112.1642935,58,0.926697313785553
1639143137.6488903,59,0.9297204613685608
1639143162.9122171,60,0.9297204613685608
1639143187.2350492,61,0.9297204613685608
1639143211.068929,62,0.9297204613685608
1639143236.245798,63,0.9297204613685608
1639143261.7550519,64,0.9297204613685608
1639143286.3126833,65,0.9297204613685608
1639143311.5794013,66,0.9297204613685608
1639143335.71781,67,0.9297204613685608
1639143361.244359,68,0.9297204613685608
1639143383.639995,69,0.9297204613685608
1639143403.9328463,70,0.9297204613685608
1639143424.507666,71,0.9297204613685608
1639143445.0201042,72,0.9297204613685608
1639143465.5818415,73,0.9297204613685608
1639143486.2392433,74,0.9297204613685608
1639143506.1184363,75,0.9297204613685608
1639143526.7222033,76,0.9297204613685608
1639143547.7483795,77,0.9297204613685608
1639143567.6436465,78,0.9297204613685608
1639143588.8427975,79,0.9297204613685608
1639143609.0669687,80,0.9297204613685608
1639143628.815133,81,0.9297204613685608
1639143649.415853,82,0.9297204613685608
1639143669.6656132,83,0.9297204613685608
1639143690.7201686,84,0.9297204613685608
1639143711.6996887,85,0.9297204613685608
1639143731.8160703,86,0.9297204613685608
1639143752.7005854,87,0.9297204613685608
1639143773.8286803,88,0.9297204613685608
1639143793.655946,89,0.9297204613685608
1639143814.274524,90,0.9297204613685608
1639143834.7623827,91,0.9297204613685608
1639143857.106455,92,0.9297204613685608
1639143878.2846088,93,0.9297204613685608
1639143898.5489416,94,0.9297204613685608
1639143919.4468133,95,0.9297204613685608
1639143940.9622705,96,0.9297204613685608
1639143960.8942673,97,0.9297204613685608
1639143981.4513927,98,0.9297204613685608
1639144001.034863,99,0.9297204613685608
1639144021.901428,100,0.9297204613685608
1639144043.3214545,101,0.9297204613685608
1639144063.4561021,102,0.9297204613685608
1639144084.1203482,103,0.9297204613685608
1639144104.9561555,104,0.9297204613685608
1639144124.9398813,105,0.9297204613685608
1639144145.4884639,106,0.9297204613685608
1639144165.5586412,107,0.9297204613685608
1639144186.1533206,108,0.9297204613685608
1639144207.0460734,109,0.9297204613685608
1639144227.4032505,110,0.9297204613685608
1639144248.512081,111,0.9297204613685608
1639144269.3015196,112,0.9297204613685608
1639144289.4806545,113,0.9297204613685608
1639144310.4511166,114,0.9297204613685608
1639144330.5859206,115,0.9297204613685608
1639144351.0133064,116,0.9297204613685608
1639144371.345865,117,0.9297204613685608
1639144391.0935476,118,0.9297204613685608
1639144411.358761,119,0.9297204613685608
1639144432.2287118,120,0.9297204613685608
1639144452.4177122,121,0.9297204613685608
1639144472.8437068,122,0.9297204613685608
1639144492.722918,123,0.9297204613685608
1639144513.1127038,124,0.9297204613685608
1639144533.6616366,125,0.9297204613685608
1639144553.4085696,126,0.9297204613685608
1639144573.7131205,127,0.9297204613685608
1639144593.8790169,128,0.9297204613685608
