Wall time,Step,Value
1639131692.0041778,1,0.868309497833252
1639131720.881345,2,0.8998196721076965
1639131747.785337,3,0.9118528366088867
1639131776.796805,4,0.9247207641601562
1639131802.4370604,5,0.9247207641601562
1639131829.5086381,6,0.9263893961906433
1639131857.2444646,7,0.9263893961906433
1639131883.324387,8,0.9263893961906433
1639131909.8255897,9,0.9273856282234192
1639131936.4987257,10,0.9273856282234192
1639131961.975019,11,0.9273856282234192
1639131987.5565383,12,0.9273856282234192
1639132014.171064,13,0.9273856282234192
1639132042.064053,14,0.9273856282234192
1639132069.5275767,15,0.9273856282234192
1639132095.9633815,16,0.9273856282234192
1639132121.0179377,17,0.9273856282234192
1639132147.2856789,18,0.9276924729347229
1639132172.7226362,19,0.9276924729347229
1639132198.5926514,20,0.9276924729347229
1639132224.549908,21,0.9276924729347229
1639132251.6819768,22,0.9283865690231323
1639132277.6900682,23,0.9283865690231323
1639132303.8622434,24,0.9283865690231323
1639132328.9665282,25,0.9283865690231323
1639132355.9074347,26,0.9324522614479065
1639132381.1548724,27,0.9324522614479065
1639132407.0231388,28,0.9324522614479065
1639132433.5452042,29,0.9337504506111145
1639132460.6309173,30,0.9337504506111145
1639132486.3645475,31,0.9337504506111145
1639132511.7767692,32,0.9337504506111145
1639132536.4592702,33,0.9337504506111145
1639132561.8960438,34,0.9337504506111145
1639132586.7578156,35,0.9337504506111145
1639132612.1454446,36,0.9337504506111145
1639132637.835344,37,0.9337504506111145
1639132662.5182312,38,0.9337504506111145
1639132687.932952,39,0.9337504506111145
1639132713.5587091,40,0.9337504506111145
1639132737.9970992,41,0.9337504506111145
1639132763.274615,42,0.9337504506111145
1639132787.9684966,43,0.9337504506111145
1639132813.2837896,44,0.9337504506111145
1639132839.0516696,45,0.9337504506111145
1639132864.9124782,46,0.9337504506111145
1639132890.198072,47,0.9337504506111145
1639132916.0761533,48,0.9337504506111145
1639132940.8148084,49,0.9337504506111145
1639132967.5437841,50,0.9337504506111145
1639132992.4761536,51,0.9337504506111145
1639133017.7081635,52,0.9337504506111145
1639133043.0893831,53,0.9337504506111145
1639133067.7538579,54,0.9337504506111145
1639133093.1402519,55,0.9337504506111145
1639133118.3881495,56,0.9337504506111145
1639133143.0883925,57,0.9337504506111145
1639133168.9492352,58,0.9337504506111145
1639133193.433283,59,0.9337504506111145
1639133218.4890797,60,0.9337504506111145
1639133243.7694864,61,0.9337504506111145
1639133268.0762799,62,0.9337504506111145
1639133293.1741028,63,0.9337504506111145
1639133318.4744034,64,0.9337504506111145
1639133343.2543778,65,0.9337504506111145
1639133369.031302,66,0.9337504506111145
1639133393.2376614,67,0.9337504506111145
1639133418.6766474,68,0.9337504506111145
1639133444.1135273,69,0.9337504506111145
1639133468.6735635,70,0.9337504506111145
1639133494.1213582,71,0.9337504506111145
1639133520.0307088,72,0.9337504506111145
1639133544.7140467,73,0.9337504506111145
1639133569.8509803,74,0.9337504506111145
1639133594.0074077,75,0.9337504506111145
1639133619.174571,76,0.9337504506111145
1639133644.7901268,77,0.9337504506111145
1639133669.3105173,78,0.9337504506111145
1639133694.7800486,79,0.9337504506111145
1639133721.0715232,80,0.9337504506111145
1639133746.3868735,81,0.9337504506111145
1639133771.5933464,82,0.9337504506111145
1639133795.9068,83,0.9337504506111145
1639133821.594612,84,0.9337504506111145
1639133847.5737536,85,0.9337504506111145
1639133872.3446262,86,0.9337504506111145
1639133898.7327008,87,0.9337504506111145
1639133925.1479418,88,0.9337504506111145
1639133949.8868625,89,0.9337504506111145
1639133975.3917863,90,0.9337504506111145
1639133999.8631217,91,0.9337504506111145
1639134025.038002,92,0.9337504506111145
1639134050.8557532,93,0.9337504506111145
1639134075.6522808,94,0.9337504506111145
1639134102.072656,95,0.9337504506111145
1639134128.1984224,96,0.9337504506111145
1639134152.5208054,97,0.9337504506111145
1639134177.8453972,98,0.9337504506111145
1639134202.2409136,99,0.9337504506111145
1639134227.3905337,100,0.9337504506111145
1639134252.7875202,101,0.9337504506111145
1639134278.0920722,102,0.9337504506111145
1639134304.3326912,103,0.9337504506111145
1639134329.9480095,104,0.9337504506111145
1639134354.0297384,105,0.9337504506111145
1639134379.1560051,106,0.9337504506111145
1639134404.1170158,107,0.9337504506111145
1639134429.2644322,108,0.9337504506111145
1639134455.3436348,109,0.9337504506111145
1639134480.4142835,110,0.9337504506111145
1639134505.971443,111,0.9337504506111145
1639134531.1286004,112,0.9337504506111145
1639134555.465934,113,0.9337504506111145
1639134580.774198,114,0.9337504506111145
1639134605.0074673,115,0.9337504506111145
1639134630.6870682,116,0.9337504506111145
1639134657.0237615,117,0.9337504506111145
1639134682.3103418,118,0.9337504506111145
1639134708.0651126,119,0.9337504506111145
1639134733.3932638,120,0.9337504506111145
1639134758.117454,121,0.9337504506111145
1639134783.8806102,122,0.9337504506111145
1639134808.314114,123,0.9337504506111145
1639134835.1216128,124,0.9337504506111145
1639134861.3321967,125,0.9337504506111145
1639134886.1158776,126,0.9337504506111145
1639134911.8032672,127,0.9337504506111145
1639134937.0724597,128,0.9337504506111145
